8.052	-43.77715
8.064	-44.15606
8.076	-44.53529
8.088	-44.91482
8.1	-45.29465
8.112	-45.67479
8.124	-46.05522
8.136	-46.43596
8.148	-46.81698
8.16	-47.1983
8.172	-47.57991
8.184	-47.96181
8.196	-48.34399
8.208	-48.72645
8.22	-49.1092
8.232	-49.49222
8.244	-49.87552
8.256	-50.25909
8.268	-50.64294
8.28	-51.02705
8.292	-51.41144
8.304	-51.79609
8.316	-52.181
8.328	-52.56617
8.34	-52.9516
8.352	-53.33729
8.364	-53.72324
8.376	-54.10944
8.388	-54.49589
8.4	-54.88259
